drawtime	alpharemove	copytime
5.291000	2.156000	0.700000
5.999023	2.274000	0.761000
5.844000	2.161000	0.720000
6.221000	2.282000	0.583000
5.907000	2.223000	0.859000
6.309000	2.211000	0.782000
5.927000	2.229000	0.592000
6.526000	2.190000	0.851000
6.239000	2.183000	0.877000
5.850000	2.254000	0.857000
7.058000	2.164000	0.785000
5.902000	2.179000	0.833000
5.870000	2.146000	0.862000
5.962000	2.172000	0.765000
5.962000	2.151000	0.701000
6.013000	2.156000	0.856000
6.405000	2.179000	0.820000
5.962000	2.187000	0.718000
6.465000	2.189000	0.856000
5.919000	2.289000	0.938000
5.938000	2.181000	0.851000
5.894000	2.153000	0.822000
5.922000	2.160000	0.825000
5.971000	2.163000	0.811000
5.954000	2.131000	0.741000
5.862000	2.137000	0.742000
5.899000	2.305000	0.762000
6.026000	2.260000	0.755000
5.922000	2.213000	0.689000
5.950000	2.569000	0.796000
6.076000	2.146000	1.200000
6.359000	2.166000	0.980000
5.978000	2.188000	0.733000
5.925000	2.156000	0.773000
5.952000	2.164000	0.748000
5.928000	2.166000	0.869000
5.971000	2.173000	0.756000
5.898000	2.139000	0.571000
5.944000	2.174000	0.764000
6.010000	2.122000	0.820000
6.269000	2.120000	0.923000
5.947000	2.287000	0.736000
6.015000	2.122000	0.876000
5.950000	2.150000	0.749000
5.905000	2.264000	0.759000
5.937000	2.120000	0.731000
5.981000	2.167000	0.756000
5.933000	2.166000	0.694000
5.904000	2.153000	0.759000
6.267000	2.127000	0.835000
5.916000	2.124000	0.670000
6.061000	2.152000	0.755000
5.935000	2.185000	0.724000
6.381000	2.117000	0.840000
5.924000	2.162000	0.751000
5.910000	2.434000	1.053000
6.877000	2.124000	0.755000
5.938000	2.132000	0.882000
6.347000	2.122000	0.863000
5.933000	2.118000	0.749000
5.914000	2.170000	0.883000
5.974000	2.273000	0.790000
6.283000	2.120000	0.872000
5.955000	2.166000	0.737000
5.919000	2.157000	0.919000
5.962000	2.152000	0.832000
5.924000	2.150000	0.937000
6.223000	2.186000	0.950000
