framenum	recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
754	18.392000	0.197000	6.250000	1.155000	27.937000	35.794823	171.067322
755	16.340000	0.490000	6.323000	0.388000	25.020000	39.968025	184.330841
756	19.986000	0.223000	6.349000	1.217000	29.444000	33.962776	158.816025
757	17.459000	0.325000	9.625000	0.448000	29.014999	34.464931	182.081482
758	14.109000	0.574000	6.268000	0.387000	24.054001	41.573124	199.100281
759	16.697001	0.263000	6.349976	0.630000	27.905029	35.835835	161.792740
760	17.223000	0.352000	10.355000	0.437000	30.773001	32.496017	179.731567
761	16.108999	0.209000	6.257000	0.419000	24.149000	41.409580	199.024384
762	16.426001	0.199000	6.323000	1.179000	26.524000	37.701702	177.824188
763	12.716000	0.198000	6.332000	1.181000	23.621000	42.335209	222.624512
764	12.658000	0.716000	12.661000	0.512000	27.877001	35.871864	253.781494
765	9.644000	0.384000	2.847000	6.220000	21.229000	47.105373	304.720428
766	14.500000	0.188000	6.263000	0.746000	23.530001	42.498936	217.117523
767	16.173000	0.231000	6.366000	1.104000	24.764999	40.379570	197.456665
768	17.736000	0.726000	6.298000	0.541000	26.615999	37.571388	176.432419
769	18.086000	0.400000	7.486000	0.383000	28.669001	34.880882	174.759613
770	18.391001	0.182000	6.086000	0.398000	26.142000	38.252621	172.233261
771	17.999001	0.873000	6.284000	0.493000	26.087000	38.333271	175.297333
772	18.177000	0.196000	6.296000	0.396000	26.538000	37.681816	170.036911
773	19.601999	0.203000	5.956000	0.366000	27.252001	36.694553	159.122482
774	14.585000	0.166000	6.294000	0.433000	25.492001	39.227993	178.026245
775	18.236000	0.378000	8.810000	0.435000	29.007000	34.474438	174.516296
776	16.065001	0.220000	6.272000	0.395000	24.070999	41.543766	198.645874
777	20.441999	0.338000	7.643000	0.396000	30.464001	32.825630	151.081970
778	15.455000	0.194000	6.370000	0.400000	23.336000	42.852245	206.500595
779	19.337999	0.219000	6.311000	1.139000	27.931999	35.801231	164.476395
780	18.723000	0.395000	8.060000	0.452000	28.797001	34.725838	169.457581
781	16.462999	0.187000	6.343000	0.409000	24.837000	40.262512	186.769974
782	17.993000	0.571000	6.346000	0.365000	27.659000	36.154598	164.063034
783	18.177000	0.191000	6.275000	0.434000	26.184999	38.189804	173.617020
784	19.332001	0.175000	6.059000	0.376000	27.075001	36.934441	162.903046
785	15.289000	1.140000	6.284000	0.415000	23.117001	43.258205	208.562302
786	17.106001	0.361000	9.661000	0.791000	28.924000	34.573364	183.542648
787	11.553000	0.846000	6.354000	0.986000	20.132000	49.672165	271.976410
788	16.976000	0.187000	6.253000	0.449000	25.132000	39.789909	182.718536
789	16.528000	0.214000	6.368000	0.488000	24.833000	40.268997	185.597366
790	16.107000	0.250000	6.274000	1.110000	25.743000	38.845512	195.668793
791	16.549999	0.936000	9.514000	0.554000	28.608000	34.955257	192.850830
792	13.719000	0.162000	5.860000	0.994000	22.048000	45.355587	234.943390
793	16.396999	0.191000	6.299000	1.143000	25.323000	39.489792	192.200226
794	15.706000	0.199000	6.349000	0.368000	23.506001	42.542328	201.507385
795	17.863001	0.116000	2.684000	0.364000	21.882000	45.699661	177.471680
796	20.780001	0.176000	6.291000	1.153000	29.980000	33.355572	150.328156
797	16.838013	0.373000	6.727000	0.440000	25.525024	39.177238	189.847870
798	16.156000	0.188000	6.329000	0.493000	24.139000	41.426739	196.564835
799	14.778000	0.277000	8.114000	0.390000	28.239000	35.412018	174.128357
800	13.710000	0.224000	6.360000	0.494000	23.320000	42.881649	215.356689
801	16.917000	0.196000	6.284000	1.203000	25.927000	38.569832	183.424454
802	14.478000	0.187000	6.296000	0.773000	23.358999	42.810055	214.854645
803	17.517000	0.198000	6.274000	0.633000	25.941000	38.549015	177.461639
804	15.184000	0.194000	6.277000	0.515000	23.847000	41.933994	198.356644
805	16.902000	0.223000	6.474000	1.419000	26.167999	38.214615	188.750076
806	13.242000	0.178000	6.276000	0.396000	23.242001	43.025555	205.202347
807	15.312000	0.205000	6.352000	1.204000	26.499001	37.737274	179.258591
808	15.217000	0.478000	6.274000	0.421000	24.052999	41.574856	196.158752
809	15.492000	0.176000	6.295000	1.184000	24.829000	40.275482	204.666229
810	12.844000	0.500000	6.277000	0.538000	21.884001	45.695484	242.001862
811	16.396999	0.336000	6.289000	0.718000	25.743000	38.845512	182.346359
812	12.989000	0.341000	10.146000	0.457000	26.683001	37.477043	228.885330
813	14.473000	0.554000	6.261000	0.519000	23.024000	43.432938	216.129120
814	18.855000	0.440000	7.972000	0.389000	28.844999	34.668053	166.415634
815	11.711000	0.187000	6.249000	0.409000	20.393000	49.036434	251.945007
816	14.049000	0.423000	6.283000	0.440000	26.225000	38.131554	186.492081
817	14.314000	0.228000	6.312000	0.712000	24.419001	40.951717	216.069504
818	18.313999	0.357000	7.237000	0.397000	27.440001	36.443150	172.793640
819	14.424000	0.200000	6.333000	0.426000	22.725000	44.004398	219.075714
820	15.437000	0.355000	10.670000	0.461000	28.066999	35.629032	207.581314
821	11.400000	0.199000	6.259000	0.442000	19.299000	51.816158	279.571716
822	16.572001	0.190000	6.353000	0.691000	25.903000	38.605568	182.750488
823	14.737000	0.201000	6.300000	1.163000	24.666000	40.541637	213.726212
824	17.231001	1.179000	5.924000	0.455000	25.528999	39.171139	185.093033
825	18.149000	0.171000	5.934000	0.364000	25.990999	38.474857	168.936813
826	17.507999	0.207000	6.208000	0.355000	25.556999	39.128223	178.492737
827	20.430000	0.178000	5.300000	0.375000	27.396999	36.500347	154.493637
828	18.459000	0.196000	5.412000	0.373000	25.565001	39.115978	171.817734
829	17.337000	0.259000	6.328000	0.384000	25.160999	39.744049	183.038727
830	16.471001	0.201000	6.306000	0.410000	24.962000	40.060894	186.436615
831	16.009001	0.196000	6.281000	0.719000	24.499001	40.817993	194.418304
832	17.806999	0.215000	5.625000	0.388000	26.872000	37.213455	163.882843
833	16.728001	0.185000	5.695000	0.374000	26.488001	37.752945	165.056900
834	18.032000	0.214000	5.889000	0.469000	26.198000	38.170853	170.555206
835	17.781000	0.181000	6.195000	0.415000	25.684000	38.934746	179.166321
836	18.645020	0.188000	5.770000	0.358000	26.265991	38.072044	167.635208
837	16.982000	5.960000	5.559000	0.359000	26.665001	37.502342	161.817795
838	24.934999	2.196000	1.833000	0.381000	28.864000	34.645233	121.852608
839	23.775999	0.174000	4.130000	0.372000	29.952999	33.385639	128.820923
840	18.927000	6.115000	5.694000	0.387000	26.799999	37.313435	162.809921
841	24.264999	0.142000	4.285000	0.357000	30.056999	33.270123	129.065002
842	19.613001	5.970000	5.540000	0.383000	26.872999	37.212074	159.430145
843	27.091999	0.196000	3.848000	0.379000	32.483002	30.785332	115.663506
844	19.375000	0.185000	5.628000	5.181000	31.306999	31.941738	164.562790
845	14.148000	0.436000	6.295000	3.022000	25.596001	39.068604	210.665604
846	18.775000	0.195000	5.772000	0.506000	26.466999	37.782902	166.912048
847	18.239000	0.482000	5.286000	0.874000	27.771999	36.007492	155.451706
848	20.268999	0.196000	4.663000	0.354000	28.516001	35.068031	141.861649
849	19.548000	0.552000	4.791000	0.345000	28.525999	35.055740	143.380615
850	23.820999	0.196000	4.226000	0.419000	30.372000	32.925064	129.043747
851	22.155001	0.230000	4.690000	0.360000	28.488001	35.102497	142.656036
852	22.046000	0.183000	4.828000	0.347000	28.652000	34.901577	144.033112
853	19.570000	0.215000	5.282000	0.385000	27.461000	36.415279	154.174377
854	21.465000	0.197000	4.874000	0.371000	28.313999	35.318218	145.646561
855	19.420000	0.191000	5.081000	0.335000	27.143999	36.840557	155.067047
856	21.881001	0.197000	4.769000	0.339000	28.434999	35.167927	143.197159
857	25.893999	0.210000	6.260000	0.433000	34.134998	29.295446	120.818970
858	20.712999	0.246000	6.299000	0.374000	28.705999	34.835922	153.194489
859	17.636000	0.191000	6.293000	0.387000	26.547001	37.669037	170.110748
860	20.438000	0.185000	6.307000	1.102000	29.209999	34.234852	153.216965
861	17.659000	6.746000	6.289000	0.638000	27.292999	36.639431	172.470291
862	26.035000	0.198000	4.592000	0.430000	33.436001	29.907883	120.958885
863	20.665001	0.195000	6.284000	0.352000	28.573999	34.996853	153.577423
864	20.273001	0.189000	6.291000	0.674000	28.540001	35.038540	155.977890
865	18.924999	0.184000	6.347000	0.404000	26.983000	37.060371	163.174500
866	20.697001	0.199000	6.289000	1.088000	29.313000	34.114555	152.256561
867	18.103001	0.188000	6.248000	0.407000	26.761999	37.366417	166.433319
868	15.488000	0.222000	6.254000	1.089000	28.792000	34.731869	164.969986
869	17.007000	0.211000	6.263000	0.397000	26.104000	38.308304	182.484436
870	19.494995	0.248000	6.320000	0.494000	28.934998	34.560223	163.302155
871	16.399000	0.188000	6.282000	1.100000	26.753000	37.378986	181.585526
872	18.009001	0.229000	6.276000	1.159000	27.340000	36.576443	177.220764
873	18.927999	0.374000	6.514000	1.156000	28.709999	34.831070	165.213531
874	18.198999	0.180000	6.299000	0.392000	26.452000	37.804325	169.861755
875	20.549999	0.452000	6.321000	1.090000	29.973000	33.363361	151.652313
876	17.535999	0.469000	6.297000	0.365000	27.056999	36.959015	162.725372
877	20.299999	0.213000	6.262000	1.129000	28.957001	34.533962	155.985657
878	16.545000	0.199000	6.265000	1.086000	28.646999	34.907669	169.173950
879	19.757999	0.215000	6.367000	0.406000	28.472000	35.122227	160.401337
880	17.587999	0.191000	6.336000	0.411000	27.580999	36.256844	161.201767
881	20.605000	0.383000	9.243000	0.431000	31.812000	31.434679	154.197144
882	17.419001	0.189000	6.272000	0.446000	25.382000	39.397999	181.617111
883	20.730000	0.203000	6.287000	1.124000	30.368000	32.929398	150.191254
884	16.733999	0.476000	6.357000	0.383000	26.913000	37.156765	182.039154
885	19.792000	0.388000	9.148000	0.353000	31.441000	31.805605	160.903763
886	17.851000	0.221000	6.311000	0.431000	25.719999	38.880249	178.675934
887	20.094999	0.192000	6.302000	1.104000	30.047001	33.281193	153.224442
888	17.420000	0.207000	6.291000	0.371000	27.072001	36.938534	179.371460
889	19.062000	0.458000	9.347000	0.411000	31.132999	32.120258	167.045532
890	15.959000	0.219000	6.322000	1.155000	25.780001	38.789757	192.176636
891	19.573000	0.349000	11.195000	0.360000	32.473000	30.794815	163.115051
892	14.272000	0.234000	6.476000	3.291000	25.400000	39.370079	222.009354
893	18.591999	0.480000	11.726000	0.525000	32.294998	30.964548	171.460464
894	13.955000	0.183000	6.273000	6.104000	28.292999	35.344433	221.507141
895	15.122000	0.330000	12.190000	0.458000	29.311001	34.116882	212.436615
896	14.734000	0.207000	5.639000	6.673000	28.267000	35.376942	216.997238
897	14.352000	0.905000	6.293000	4.156000	26.306000	38.014141	216.727081
898	17.716999	0.204000	6.299000	1.516000	27.799000	35.972519	178.696335
899	17.231001	0.248000	7.698000	1.120000	28.974001	34.513702	181.796249
900	16.393999	0.202000	6.345000	2.495000	27.010000	37.023323	194.599442
901	19.048000	3.362000	9.769000	0.350000	30.614000	32.664795	166.504059
902	18.879000	0.187000	6.309000	0.691000	27.489000	36.378189	164.226410
903	20.076000	0.192000	6.293000	1.131000	29.356001	34.064587	157.009567
904	19.839001	0.218000	6.324000	0.637000	28.167999	35.501278	159.098251
905	20.528015	0.187000	6.261000	0.405000	28.619995	34.940605	151.850662
906	19.693001	0.211000	6.297000	0.402000	28.725000	34.812881	155.459412
907	20.715000	0.175000	6.189000	0.356000	28.676001	34.872368	149.839325
908	19.931999	0.187000	6.299000	0.621000	28.497999	35.090183	155.853775
909	19.745001	0.192000	6.276000	0.416000	27.834000	35.927284	157.198608
910	20.101999	0.335000	8.926000	0.420000	31.313999	31.934599	155.397736
911	18.763000	0.185000	6.268000	0.386000	26.855000	37.237015	165.966110
912	20.302000	0.197000	6.296000	0.496000	28.176001	35.491196	156.578064
913	20.510000	0.216000	6.238000	0.403000	29.068001	34.402092	154.569855
914	21.027000	0.173000	6.247000	0.334000	28.895000	34.608063	152.530792
915	20.653000	0.179000	4.356000	0.374000	32.862999	30.429359	116.290222
916	24.357000	0.182000	5.940000	0.396000	31.773001	31.473263	129.182053
917	19.389999	0.187000	4.943000	0.329000	28.177999	35.488678	143.269165
918	21.879000	0.183000	6.087000	0.572000	29.886999	33.459366	141.990204
919	19.254000	0.198000	6.299000	0.421000	27.413000	36.479042	163.634659
920	21.797001	0.407000	8.216000	0.439000	31.913000	31.335192	144.444748
921	17.219000	4.106000	3.823000	3.046000	25.358000	39.435287	185.718353
922	24.694000	0.184000	6.166000	0.385000	32.376999	30.886124	127.676636
923	20.794001	0.204000	6.321000	0.496000	28.903000	34.598484	152.970139
924	18.931000	0.183000	6.403000	0.390000	27.239000	36.712067	161.750992
925	20.323000	0.201000	6.309000	0.425000	29.132000	34.326515	154.539368
926	17.958000	0.201000	6.609000	1.102000	28.172001	35.496235	171.235580
927	21.240999	0.187000	6.220000	0.388000	29.290001	34.141346	146.634857
928	19.643999	0.177000	6.284000	0.401000	27.520000	36.337208	159.885712
929	16.664000	0.326000	11.720000	0.326000	30.136000	33.182903	194.345978
930	14.379000	0.188000	6.313000	2.951000	24.978001	40.035229	215.771927
931	19.225000	6.318000	5.919000	0.426000	30.162001	33.154301	139.810822
932	24.504000	0.124000	2.988000	0.336000	31.277000	31.972376	117.454086
933	23.274000	0.209000	5.786000	0.375000	30.410999	32.882839	135.015518
934	21.872000	6.483000	6.125000	0.358000	29.412001	33.999725	145.275162
935	24.874001	0.172000	4.793000	0.366000	31.993999	31.255861	122.591553
936	22.334000	0.171000	5.843000	0.353000	29.763000	33.598763	141.044296
937	21.021000	0.194000	6.236000	0.342000	28.926001	34.570972	149.246964
938	20.440001	0.202000	6.314026	0.736000	28.708984	34.832302	155.366928
939	19.896000	0.181000	6.310000	0.389000	27.858000	35.896332	156.367081
940	20.708000	0.475000	8.627000	0.439000	31.252001	31.997952	153.142075
941	16.837999	0.189000	6.297000	0.865000	26.150999	38.239456	178.920792
942	20.790001	0.325000	8.796000	0.447000	31.540001	31.705769	152.962646
943	16.414000	0.773000	6.316000	1.692000	26.323000	37.989590	185.553391
944	20.663000	0.204000	6.357000	1.145000	29.444000	33.962776	151.132965
945	20.382999	0.230000	6.230000	0.355000	28.958000	34.532772	156.125565
946	22.018999	0.188000	5.860000	0.355000	29.646000	33.731365	142.558701
947	19.540001	0.200000	6.283000	0.381000	28.330999	35.297024	155.174561
948	20.936001	0.201000	6.261000	0.369000	28.830999	34.684887	150.400314
949	20.221001	0.195000	6.318000	0.513000	28.716999	34.822578	154.219894
950	19.882000	0.176000	6.281000	0.383000	27.757999	36.025650	158.590958
951	19.563999	0.200000	6.302000	1.110000	28.948000	34.544701	156.335892
952	20.121000	0.178000	6.272000	0.365000	27.899000	35.843578	156.625000
953	20.233999	0.191000	6.277000	1.085000	28.624001	34.935719	156.930939
954	19.268999	0.197000	6.362000	0.694000	28.329000	35.299515	159.413910
955	23.655001	0.351000	5.936000	0.365000	31.686001	31.559679	133.066086
956	19.367001	0.207000	6.369000	0.390000	27.797001	35.975105	159.074020
957	19.836000	0.221000	6.296000	1.102000	28.764999	34.764473	157.238068
958	19.059999	0.187000	6.255000	0.608000	27.782000	35.994530	160.746933
959	20.507000	0.183000	6.294000	1.262000	29.316999	34.109901	152.101349
960	18.069000	0.678000	6.326000	0.411000	26.875999	37.207920	166.133301
961	22.934000	0.354000	7.854000	0.369000	32.592999	30.681437	136.933090
962	17.568001	0.202000	6.352000	0.390000	26.143000	38.251156	177.773758
963	19.471001	0.352000	10.528000	0.435000	32.230000	31.026995	161.968369
964	17.420000	0.184000	6.270000	0.368000	25.434999	39.315903	180.841461
965	19.591999	0.213000	6.284000	0.403000	30.174999	33.140018	146.813477
966	18.802999	0.230000	6.497000	0.367000	28.374001	35.243530	158.663223
967	20.190001	0.190000	6.335000	0.432000	28.448000	35.151855	155.451706
968	19.393999	0.190000	6.319000	0.387000	27.987000	35.730877	160.393127
969	20.507999	0.188000	6.291000	0.426000	28.733999	34.801979	152.197403
970	19.500999	0.230000	6.281000	0.615000	28.275999	35.365681	158.214584
971	19.330000	0.209000	6.285000	1.101000	28.606001	34.957699	160.549255
972	19.954000	0.194000	6.348999	0.386000	28.877014	34.629620	151.308121
973	21.502001	0.203000	6.202000	0.362000	29.312000	34.115719	144.885544
974	19.533001	0.171000	6.262000	0.663000	28.541000	35.037315	158.142731
975	20.233999	0.394000	8.621000	0.415000	31.052999	32.203007	155.151535
976	19.063999	0.198000	6.250000	0.388000	27.165001	36.812073	164.718491
977	21.301001	0.206000	6.294000	0.533000	29.728001	33.638321	145.958633
978	20.370001	0.174000	6.343000	0.382000	28.510000	35.075413	154.783646
979	20.635000	0.254000	6.297000	0.422000	28.605000	34.958923	152.895493
980	18.757999	0.185000	6.291000	0.386000	27.434000	36.451118	161.011246
981	22.148001	0.223000	6.202000	0.357000	29.885000	33.461601	143.465973
982	19.347000	0.211000	6.318000	0.682000	28.323000	35.306995	159.478821
983	21.615000	0.195000	6.143000	0.400000	29.301001	34.128529	145.795639
984	20.118999	0.186000	6.340000	0.405000	28.174999	35.492458	156.546753
985	21.804001	0.377000	7.674000	0.390000	31.330000	31.918289	145.741394
986	18.525999	0.237000	6.282000	0.414000	26.600000	37.593983	169.037064
987	20.819000	0.200000	6.301000	0.616000	29.183001	34.266525	151.600952
988	18.282000	0.193000	6.304000	0.410000	27.242001	36.708023	168.419250
989	21.857000	0.204000	5.932000	0.398000	30.128000	33.191715	143.874390
990	19.757999	0.246000	6.338000	0.375000	28.004000	35.709187	158.558868
991	19.638000	0.443000	6.280000	1.082000	28.215000	35.442139	160.335678
992	19.084000	0.175000	1.839000	1.503000	23.253000	43.005203	165.204834
993	24.716000	0.172000	4.752000	0.407000	31.155001	32.097576	125.967438
994	21.152000	0.358000	7.598000	0.396000	31.667000	31.578615	148.335541
995	17.308001	0.209000	6.295000	0.375000	25.857000	38.674248	180.279602
996	20.941000	0.355000	9.458000	0.438000	32.486000	30.782492	152.123505
997	18.454000	0.209000	6.256000	0.383000	26.323000	37.989590	171.751816
998	20.643000	0.199000	6.265000	1.165000	29.832001	33.521049	153.879089
999	18.240999	0.329000	9.322000	0.442000	30.191999	33.121357	173.444031
