drawtime	alpharemove	copytime
7.021000	0.971000	1.980000
10.977000	1.031000	1.984000
11.446000	1.431000	2.751000
7.654000	1.423000	2.685000
6.150000	1.412000	2.741000
11.838000	1.544000	2.014000
7.965000	1.062000	2.039000
5.923000	1.050000	3.436000
7.102000	1.076000	1.907000
7.883000	1.475000	2.002000
11.823000	1.458000	2.731000
7.893000	1.472000	7.831000
7.598000	1.472000	2.472000
5.803000	1.747000	2.136000
7.239000	0.848000	1.957000
7.332000	0.846000	2.704000
6.924000	0.847000	3.041000
7.218000	1.413000	2.220000
9.594000	1.418000	2.853000
6.959000	1.463000	2.904000
9.615000	1.486000	3.563000
12.138000	1.566000	2.234000
8.692000	0.847000	2.219000
6.540000	0.860000	2.804000
7.423000	0.851000	1.849000
7.505000	0.836000	1.820000
10.216000	1.057000	2.122000
13.317000	1.458000	2.545000
7.956000	1.471000	8.902000
7.087000	1.191000	2.382000
11.102000	1.197000	1.864000
8.818000	1.205000	2.844000
6.964000	1.743000	2.322000
11.358000	1.458000	3.023000
7.312988	1.512000	1.919000
8.109000	1.554000	2.205000
5.796000	1.778000	2.178000
7.314000	1.453000	2.323000
7.548000	0.973000	2.422000
9.540000	0.976000	2.627000
7.152000	1.456000	1.958000
8.178000	1.609000	2.049000
13.292000	1.447000	2.729000
8.037000	1.560000	7.400000
7.325000	1.188000	2.128000
8.481000	0.834000	1.975000
6.909000	0.831000	1.959000
10.288000	0.847000	2.480000
8.968000	0.852000	2.519000
7.293000	0.843000	2.912000
9.710000	0.965000	2.221000
7.907000	0.931000	3.388000
7.593000	1.024000	2.116000
7.825000	1.067000	1.921000
7.467000	1.364000	2.370000
11.983000	1.458000	2.808000
11.213000	1.563000	2.600000
13.074000	1.442000	2.948000
13.061000	1.493000	10.320000
8.750000	0.978000	2.713000
7.335000	0.709000	2.629000
8.181000	0.726000	2.285000
7.251000	1.503000	11.573000
15.646000	1.466000	2.823000
12.711000	1.457000	2.538000
7.566000	0.980000	6.371000
8.505000	0.841000	2.421000
10.944000	0.858000	2.707000
7.968000	1.463000	2.626000
7.097000	1.479000	0.738000
7.953000	1.464000	2.792000
7.925000	1.456000	2.572000
8.940000	1.733000	2.094000
11.643000	0.985000	2.860000
7.973000	0.933000	4.212000
7.989000	0.851000	2.201000
7.703000	1.128000	2.576000
7.165000	1.450000	2.946000
12.251000	1.461000	3.035000
12.728000	1.458000	2.613000
8.778000	0.972000	2.573000
7.602000	0.880000	2.034000
9.948000	0.845000	2.709000
10.130000	0.869000	2.437000
7.612000	1.081000	2.843000
12.289000	1.468000	3.006000
9.301000	1.565000	2.583000
7.780000	0.985000	5.814000
6.624000	0.848000	2.938000
7.951000	0.838000	2.504000
6.906000	0.969000	2.551000
9.434000	0.933000	1.879000
7.984000	1.335000	2.051000
5.695000	1.448000	2.194000
12.855000	1.469000	7.885000
8.072000	0.899000	2.779000
8.118000	0.813000	1.760000
8.636000	0.817000	2.051000
7.096000	1.018000	4.677000
7.060000	1.010000	1.901000
10.498000	1.461000	1.800000
7.978000	1.450000	1.901000
7.437000	1.457000	1.932000
6.409000	1.169000	4.466000
7.077000	0.928000	2.652000
7.096000	0.844000	2.381000
7.823000	1.027000	1.822000
11.682000	0.939000	2.297000
8.705017	0.933000	2.210000
7.458000	0.961000	2.266000
7.235000	1.002000	2.256000
7.331000	0.921000	2.287000
7.677000	0.923000	2.173000
7.235000	1.429000	1.998000
7.418000	1.444000	1.920000
8.049000	0.805000	7.865000
7.596000	1.243000	5.271000
7.866000	1.452000	2.181000
13.417000	1.429000	1.998000
9.319000	0.960000	2.361000
8.620000	0.870000	2.383000
7.843000	0.921000	1.949000
8.271000	0.934000	4.155000
7.369000	1.295000	2.223000
8.563000	1.464000	1.807000
8.178000	1.461000	1.903000
5.737000	1.670000	3.079000
7.632000	1.246000	2.424000
7.794000	0.959000	2.204000
9.050000	0.996000	2.881000
7.687000	0.995000	2.939000
10.388000	0.700000	45.527000
8.391000	0.747000	1.981000
7.330000	0.721000	3.231000
8.755000	0.653000	2.123000
8.397000	0.732000	2.234000
7.833000	0.771000	3.026000
10.474000	0.825000	2.323000
7.517000	0.863000	2.384000
8.598000	0.839000	2.233000
8.074000	0.820000	3.696000
7.514000	0.836000	2.269000
8.433000	0.900000	2.097000
7.422000	0.840000	2.826000
11.488000	0.810000	2.823000
8.397000	0.904000	2.327000
8.372000	1.348000	2.652000
12.186000	1.402000	2.231000
8.378000	1.143000	2.308000
7.635000	0.939000	2.633000
8.477000	0.937000	2.006000
10.806000	1.038000	2.106000
8.206000	1.464000	2.156000
12.546000	1.435000	2.720000
13.641000	1.434000	2.710000
8.041000	0.926000	2.856000
12.954000	0.815000	11.272000
