framenum	recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
1	0.149000	0.093000	1.344000	18.879000	23.004999	43.468811	818.472412
2	3.088000	0.070000	1.331000	16.528000	22.781000	43.896229	422.849243
3	3.811000	0.097000	1.337000	16.740999	22.464001	44.515667	483.018860
4	2.828000	0.084000	1.331000	14.675000	20.471001	48.849590	470.924866
5	4.399000	0.088000	1.367000	14.006000	20.319000	49.215019	415.041656
6	4.236000	0.084000	1.362000	13.657000	20.608999	48.522491	363.263702
7	5.899000	0.104000	1.338000	12.781000	20.618000	48.501308	313.896454
8	3.867000	0.101000	1.332000	11.686000	20.400999	49.017208	267.556976
9	8.867000	0.090000	1.352000	10.022000	20.733999	48.229961	208.036133
10	9.576000	0.134000	1.332000	9.124000	20.597000	48.550758	192.200211
11	6.833000	0.110000	1.363000	9.915000	20.666000	48.388657	207.707901
12	9.477000	0.110000	1.321000	9.018000	20.388000	49.048458	194.348358
13	10.733000	0.073000	1.338000	8.011000	20.608000	48.524845	172.826996
14	9.760000	0.108000	1.361000	9.045000	20.674999	48.367596	190.216721
15	10.981000	0.213000	4.625000	4.161000	20.674999	48.367596	166.896057
16	11.362000	0.236000	3.742000	4.967000	21.042000	47.523998	164.000351
17	12.929000	0.187000	3.698000	3.469000	21.031000	47.548855	143.865112
18	12.726000	0.228000	3.698000	3.285000	20.799000	48.079235	144.202789
19	13.742000	0.185000	3.718000	2.366000	20.736000	48.225307	133.953476
20	13.635000	0.200000	3.804000	2.507000	20.856001	47.947830	136.230591
21	14.444000	1.181000	3.696000	1.732000	21.011000	47.594116	127.751587
22	15.826000	0.222000	3.404000	0.893000	21.243999	47.072117	118.839455
23	15.474000	0.232000	3.850000	0.878000	21.201000	47.167587	120.132957
24	15.146000	0.523000	3.691000	2.099000	22.048000	45.355587	122.978386
25	17.570000	0.261000	2.890000	0.474000	21.959000	45.539413	105.815483
26	16.018999	0.833000	3.296000	0.472000	21.284000	46.983650	113.121391
27	17.416000	0.226000	2.968000	0.292000	21.763000	45.949547	105.127472
28	17.586000	0.243000	2.726000	0.309000	21.825001	45.819012	104.572800
29	16.165001	0.223000	3.340000	0.434000	21.009001	47.598648	114.826813
30	14.441000	0.234000	2.825000	0.304000	22.051001	45.349415	103.965256
31	18.365000	0.181000	2.429000	0.355000	22.159000	45.128391	101.896179
32	17.489000	0.332000	2.935000	0.310000	21.809999	45.850529	105.949303
33	14.882000	0.199000	2.494019	0.515000	20.309021	49.239204	112.472534
34	18.549999	0.271000	3.678000	0.350000	23.834000	41.956867	99.934937
35	16.781000	0.212000	3.694000	0.485000	21.993999	45.466946	110.795868
36	15.616000	0.249000	3.707000	0.371000	20.767000	48.153320	117.416222
37	16.561001	0.237000	3.754000	0.353000	21.669001	46.148876	111.946548
38	16.302999	0.668000	3.687000	0.325000	21.250000	47.058823	115.336960
39	18.813000	0.243000	3.688000	0.346000	23.992001	41.680561	98.688225
40	13.525000	1.357000	3.699000	0.556000	20.132000	49.672165	125.712730
41	16.451000	0.236000	2.600000	0.461000	20.593000	48.560188	113.281288
42	16.365999	0.198000	2.841000	0.356000	21.584999	46.328472	105.115486
43	17.120001	0.132000	1.658000	1.507000	21.238001	47.085411	108.666435
44	15.928000	0.134000	1.751000	1.260000	20.809000	48.056129	108.067543
45	14.136000	0.153000	1.889000	1.774000	20.361000	49.113503	116.312241
46	14.039000	0.236000	3.703000	0.319000	23.617001	42.342381	98.804604
47	19.941000	0.213000	3.677000	0.406000	26.443001	37.817192	86.498665
48	16.472000	0.232000	3.703000	0.433000	22.096001	45.257057	108.994141
49	14.706000	0.793000	3.703000	0.335000	20.504000	48.770973	119.937531
50	14.142000	0.240000	3.697000	0.361000	30.778000	32.490742	72.341927
51	13.990000	0.700000	3.709000	0.319000	20.386999	49.050869	120.219154
52	13.176000	0.242000	3.695000	0.270000	19.688000	50.792362	125.345123
53	16.118000	0.229000	3.687000	0.324000	22.135000	45.177322	107.625832
54	16.378000	0.960000	1.080000	1.371000	19.573999	51.088181	113.455612
55	18.200001	0.124000	1.354000	0.266000	20.552000	48.657066	100.721313
56	18.896000	0.123000	1.336000	0.297000	21.267000	47.021206	97.102516
57	20.739000	0.218000	3.701000	0.433000	27.386999	36.513676	82.714050
58	15.265000	0.191000	3.694000	0.325000	20.360001	49.115913	120.093826
59	17.426001	0.221000	3.703000	0.325000	22.334000	44.774784	106.457199
60	17.290001	0.315000	3.731000	0.322000	22.386000	44.670776	105.906693
61	15.380000	0.180000	3.731000	0.385000	20.319000	49.215019	120.746803
62	15.213000	0.212000	3.689000	0.345000	20.742001	48.211357	119.254654
63	16.634001	0.510000	3.851000	0.359000	21.882000	45.699661	110.022079
64	16.466999	0.249000	3.734000	0.343000	21.452999	46.613529	112.920418
65	13.934000	0.210000	3.685000	0.324000	20.246000	49.392471	120.936943
66	17.091000	0.190000	3.694000	0.326000	21.900999	45.660019	108.468193
67	16.525999	0.236000	3.708000	0.328000	21.450001	46.620045	112.246513
68	15.897000	0.221000	3.683000	0.383000	21.041000	47.526257	115.786163
69	16.176001	0.324000	3.820000	0.440000	21.409000	46.709328	113.763741
70	17.087999	0.283000	3.688000	0.316000	22.186001	45.073467	107.707588
71	16.415001	0.235000	3.703000	0.315000	21.389999	46.750820	113.038147
72	16.014999	4.274000	3.671000	0.560000	21.341000	46.858162	119.424644
73	18.114000	0.247000	3.722000	0.342000	24.103001	41.488609	99.546333
74	14.494000	0.244000	3.615000	0.336000	20.208000	49.485352	120.865570
75	18.983000	0.214000	3.695000	0.356000	23.934999	41.779819	98.016479
76	14.878000	0.220000	3.700000	0.327000	21.900000	45.662102	109.427681
77	14.765000	0.205000	3.737000	0.354000	20.716000	48.271870	118.343498
78	14.031006	0.268000	3.692000	0.308000	20.632996	48.466061	117.140236
79	16.051001	0.216000	3.690000	0.458000	21.308001	46.930729	114.591240
80	15.987000	0.200000	3.744000	0.491000	21.156000	47.267914	115.662643
81	15.798000	0.661000	3.679000	0.328000	20.747999	48.197418	116.400375
82	18.195999	0.213000	3.692000	0.499000	23.487000	42.576744	101.202438
83	14.935000	0.258000	3.669000	0.398000	20.200001	49.504948	123.249748
84	14.375000	0.228000	3.797000	0.387000	22.177999	45.089729	109.362762
85	16.198000	0.112000	1.163000	1.365000	19.538000	51.182312	114.876907
86	15.318000	0.317000	2.513000	0.455000	19.288000	51.845707	119.494324
87	16.127001	0.228000	3.708000	0.523000	23.273001	42.968246	102.725296
88	14.864000	0.205000	3.826000	0.319000	20.042999	49.892731	124.062721
89	14.044000	0.257000	3.751000	0.389000	19.327000	51.741089	131.067337
90	12.306000	0.204000	3.689000	2.138000	19.480000	51.334705	147.114685
91	10.050000	0.274000	3.739000	0.340000	20.163000	49.595795	123.904266
92	15.223000	0.441000	3.579000	0.309000	24.153000	41.402725	96.220505
93	22.629999	0.171000	2.538000	0.319000	27.948999	35.779457	76.969971
94	15.971000	1.829000	1.590000	0.769000	19.436001	51.450912	113.413734
95	20.476000	0.413000	2.678000	0.374000	24.427000	40.938305	90.829353
96	15.826000	0.340000	2.947000	0.519000	21.024000	47.564686	111.770058
97	15.689000	0.457000	3.709000	0.342000	22.257999	44.927670	107.688713
98	14.997000	0.177000	2.240000	1.164000	19.476999	51.342609	123.044060
99	14.860000	0.204000	4.613000	1.696000	22.930000	43.610989	118.877777
100	12.892000	0.606000	3.703000	1.891000	20.424000	48.962006	138.274567
101	12.972000	0.211000	3.703000	2.159000	20.400000	49.019608	137.377945
102	11.716000	0.124000	1.662000	5.086000	20.506001	48.766212	144.304398
103	11.417000	0.209000	4.210000	2.874000	20.424000	48.962006	147.976868
104	13.831000	0.223000	3.717000	2.440000	20.952999	47.725864	135.211258
105	12.242000	0.197000	3.213000	1.711000	21.150000	47.281326	122.961975
106	15.801000	1.631000	4.536000	0.343000	22.318001	44.806881	118.328308
107	16.847000	0.133000	1.082000	1.869000	20.502001	48.775726	111.136566
108	17.715000	0.117000	1.091000	0.352000	19.818001	50.459175	103.568008
109	19.405001	1.076000	1.311000	0.282000	21.642000	46.206451	94.790428
110	20.917999	0.187000	2.765000	0.409000	24.952999	40.075344	88.619644
111	16.232000	0.207000	3.745000	0.392000	21.507000	46.496490	114.264450
112	17.665001	2.658000	3.057000	0.431000	24.587999	40.670246	100.086876
113	16.197001	0.252000	3.718000	0.367000	21.490999	46.531109	113.763741
114	13.832000	3.756000	3.753000	0.288000	19.987000	50.032524	124.996605
115	16.916000	4.002000	3.566000	0.356000	24.058001	41.566216	98.794022
116	20.010000	0.236000	2.517000	0.400000	24.483999	40.843002	91.660454
117	21.627001	0.233000	2.500000	0.349000	25.726999	38.869671	98.403702
118	15.900000	0.240000	3.717000	0.492000	21.594000	46.309162	115.207191
119	12.709000	4.377000	3.936000	0.922000	20.819000	48.033047	129.256653
120	17.375999	0.227000	3.371000	0.350000	23.523001	42.511581	100.908791
121	16.590000	0.239000	4.117000	0.414000	23.038000	43.406544	106.815010
122	14.605000	5.376000	4.830000	0.352000	21.938000	45.583008	122.953766
123	17.841003	0.254000	2.992000	0.352000	23.028992	43.423527	99.331589
124	12.803000	0.228000	4.001000	2.886000	21.802000	45.867352	138.503159
125	12.701000	2.326000	2.027000	3.884000	21.981001	45.493835	123.274483
126	15.573000	0.246000	4.733000	0.552000	22.663000	44.124786	114.179520
127	14.421000	0.341000	3.910000	1.983000	21.570000	46.360687	129.784546
128	13.166000	0.363000	3.683000	2.269000	21.097000	47.400105	134.697449
129	15.143000	0.312000	3.800000	1.365000	21.382000	46.768311	122.155212
130	17.325001	1.864000	3.496000	0.316000	22.868000	43.729229	103.411133
131	16.621000	0.188000	3.048000	0.426000	23.209999	43.084877	99.621658
132	15.244000	0.425000	4.362000	0.302000	21.191000	47.189846	123.497482
133	16.487000	0.407000	3.892000	0.385000	21.760000	45.955883	117.528542
134	16.853001	0.189000	3.702000	0.428000	22.051001	45.349415	110.351440
135	16.511999	0.202000	3.561000	0.273000	21.872000	45.720558	113.344002
136	17.615999	0.234000	3.522000	0.362000	22.775999	43.905869	105.151466
137	15.890000	0.211000	4.128000	0.452000	22.620001	44.208664	110.702713
138	13.700000	0.691000	3.986000	1.195000	21.354000	46.829632	125.370697
139	15.890000	0.196000	3.716000	0.342000	21.281000	46.990273	114.052361
140	15.126000	0.194000	3.746000	0.438000	21.302000	46.943951	116.459213
141	16.695000	0.276000	3.988000	0.394000	22.438000	44.567253	113.100555
142	18.722000	0.189000	3.412000	0.491000	23.841000	41.944550	99.913261
143	14.917000	0.215000	4.424000	0.361000	22.806000	43.848110	110.364647
144	13.440000	0.217000	3.703000	1.370000	20.899000	47.849178	126.056625
145	14.565000	1.570000	1.342000	3.330000	20.983999	47.655357	119.750519
146	18.885000	2.072000	1.764000	0.357000	21.827999	45.812721	97.425865
147	21.375999	0.185000	2.618000	0.366000	25.378000	39.404209	86.527084
148	19.337000	0.242000	3.781000	0.392000	24.712000	40.466171	95.890121
149	16.594999	0.250000	3.752000	0.361000	21.809000	45.852631	112.035011
150	15.225000	0.211000	3.719000	0.321000	21.315001	46.915318	115.626373
151	15.640000	0.228000	4.147000	0.556000	22.362000	44.718719	112.096321
152	16.400999	0.197000	3.707000	0.362000	21.673000	46.140358	113.974762
153	17.923000	0.200000	3.699000	0.407000	23.103001	43.284420	104.537201
154	14.930000	0.899000	2.728000	2.307000	20.872000	47.911079	125.438950
155	14.727000	0.214000	3.695000	1.016000	20.836000	47.993855	122.082390
156	16.840000	0.202000	3.688000	0.413000	21.896000	45.670441	111.479370
157	16.535000	0.295000	3.932000	0.298000	21.853001	45.760307	114.356621
158	14.893000	0.183000	3.698000	1.503000	21.176001	47.223270	125.456024
159	14.845000	0.377000	3.680000	2.338000	22.209999	45.024765	125.166374
160	14.964000	1.690000	3.888000	1.692000	21.820999	45.827415	127.012131
161	20.718000	0.222000	2.723000	0.387000	24.982000	40.028820	89.510498
162	17.434000	0.794000	3.786000	0.336000	23.054001	43.376419	106.089546
163	16.058001	4.002000	3.649000	0.323000	22.134001	45.179359	110.397705
164	18.954000	3.897000	3.497000	0.375000	24.127001	41.447338	97.230568
165	23.813999	0.171000	2.514000	0.351000	28.103001	35.583389	76.554390
166	16.283001	0.259000	4.247000	0.368000	22.410000	44.622936	112.314919
167	13.591980	0.306000	3.983000	2.313000	20.966003	47.696262	137.902145
168	18.818001	0.200000	2.417000	0.414000	24.304001	41.145489	92.113937
169	15.363000	0.226000	2.033000	1.641000	21.768000	45.938995	111.580612
170	15.765000	0.205000	3.526000	0.350000	23.278999	42.957172	102.513901
171	13.813000	0.204000	3.696000	1.322000	21.122000	47.344002	124.037689
172	12.405000	0.240000	4.102000	3.297000	21.198000	47.174263	149.259048
173	15.984000	0.219000	3.709000	0.311000	21.038000	47.533035	117.476105
174	14.964000	0.215000	3.687000	0.415000	21.507999	46.494328	112.706367
175	24.284000	0.142000	2.463000	0.566000	28.483000	35.108662	76.828812
176	16.108999	0.208000	4.293000	1.049000	23.423000	42.693077	109.084457
177	11.955000	1.146000	4.245000	2.582000	21.082001	47.433826	143.831451
178	14.135000	0.202000	3.703000	2.095000	20.975000	47.675804	131.235306
179	14.661000	0.210000	3.780000	1.996000	21.504000	46.502975	126.872246
180	16.330000	0.320000	4.063000	0.389000	21.865000	45.735195	114.434715
181	16.139000	0.203000	3.767000	0.308000	21.295000	46.959381	115.214401
182	16.408001	0.202000	4.047000	0.567000	22.170000	45.105999	113.142227
183	15.698000	0.183000	3.874000	0.299000	20.919001	47.803432	116.850510
184	16.985001	0.207000	3.740000	0.370000	22.083000	45.283703	109.129669
185	16.871000	0.248000	4.740000	0.564000	23.500000	42.553192	108.942604
186	14.258000	1.590000	3.941000	1.614000	21.177000	47.221043	126.854790
187	15.154000	0.204000	3.696000	0.338000	22.391001	44.660801	106.746971
188	14.907000	0.693000	4.249000	0.397000	22.177999	45.089729	116.902382
189	14.776000	0.265000	3.826000	0.679000	20.917000	47.808002	123.076927
190	17.757000	0.185000	2.909000	0.357000	23.105000	43.280678	99.283592
191	16.242001	0.186000	3.755000	0.367000	21.927999	45.603794	112.692581
192	14.547000	0.199000	3.698000	0.697000	20.135000	49.664761	130.050095
193	13.866000	0.212000	3.691000	0.525000	20.820999	48.028435	119.914116
194	16.224001	0.264000	3.753000	0.329000	21.709000	46.063847	112.397095
195	16.348000	1.756000	1.477000	0.298000	31.500999	31.745024	64.008888
196	18.223000	0.225000	1.969000	0.290000	22.163000	45.120247	97.601273
197	14.935000	0.177000	3.702000	0.351000	21.325001	46.893314	111.871811
198	13.726000	0.188000	3.759000	0.296000	19.712999	50.727947	128.895096
199	13.362000	1.314000	3.684000	0.432000	20.229000	49.433979	123.290970
200	15.229000	0.189000	3.676000	0.343000	21.219000	47.127575	113.609459
201	13.492000	0.187000	3.762000	1.173000	19.500000	51.282051	139.193481
202	13.184000	0.191000	3.683000	1.178000	19.643999	50.906132	136.391891
203	14.108000	0.408000	3.837000	0.350000	20.224001	49.446201	123.920944
204	15.968000	0.194000	3.757000	0.489000	21.257000	47.043327	116.114395
205	15.541000	0.223000	3.697000	0.361000	20.707001	48.292847	119.773865
206	17.535000	0.222000	3.693000	0.609000	23.160000	43.177895	106.889351
207	15.515000	0.220000	3.753000	0.333000	20.843000	47.977737	121.087898
208	15.476000	0.229000	3.701000	0.359000	20.614000	48.510719	120.070351
209	15.523000	0.214000	3.714000	0.401000	20.738001	48.220657	120.905212
210	15.568000	0.241000	3.750000	0.342000	20.853001	47.954731	118.985214
211	14.951000	0.176000	3.697021	0.337000	20.018982	49.952591	124.037689
212	14.117000	0.196000	3.701000	0.484000	19.372999	51.618233	131.666550
213	18.009001	1.073000	3.810000	0.426000	23.475000	42.598507	103.179581
214	15.518000	0.201000	3.738000	0.340000	22.267000	44.909508	109.071533
215	14.020000	0.197000	3.713000	0.466000	19.295000	51.826897	132.053299
216	15.057000	0.274000	3.701000	0.442000	21.368000	46.798950	114.898392
217	15.377000	4.213000	3.739000	0.406000	21.114000	47.361938	117.874275
218	17.306999	0.390000	2.788000	0.359000	23.422001	42.694901	97.503181
219	17.775999	0.234000	3.499000	0.512000	22.940001	43.591976	104.347824
220	16.204000	0.218000	3.696000	0.359000	21.607000	46.281296	114.748184
221	15.345000	0.205000	3.742000	0.351000	20.511000	48.754326	120.929016
222	16.759001	0.223000	3.728000	0.340000	22.115000	45.218178	111.960159
223	13.875000	0.200000	3.757000	0.353000	20.528000	48.713951	119.540825
224	15.841000	0.178000	3.687000	0.344000	20.853001	47.954731	116.459213
225	15.531000	0.205000	3.707000	0.426000	21.216999	47.132019	114.144157
226	15.937000	0.266000	3.824000	0.363000	22.660000	44.130627	105.991951
227	13.068000	0.189000	3.687000	1.571000	20.205000	49.492699	132.318726
228	13.118000	0.196000	3.743000	1.275000	20.264999	49.346165	130.677063
229	16.212000	0.183000	3.783000	0.350000	21.434000	46.654846	115.315308
230	14.148000	0.186000	3.705000	1.103000	20.018999	49.952549	132.423309
231	13.849000	0.207000	3.705000	0.347000	20.478001	48.832893	119.548576
232	14.986000	0.177000	3.686000	0.434000	20.436001	48.933254	121.767853
233	14.582000	0.214000	3.706000	0.342000	21.649000	46.191509	110.922546
234	15.973000	0.193000	3.714000	0.342000	21.052000	47.501427	116.422440
235	16.424999	0.210000	3.765000	0.357000	21.628000	46.236359	112.062248
236	16.212999	0.244000	3.811000	0.372000	21.531000	46.444660	113.735649
237	14.464000	0.274000	3.740000	0.507000	20.209999	49.480457	125.729874
238	14.564000	0.187000	3.672000	0.807000	20.188000	49.534378	125.456024
239	14.448000	0.167000	3.692000	0.410000	20.948999	47.734978	119.223801
240	13.195000	0.236000	3.755000	0.847000	20.155001	49.615479	127.840195
241	15.175000	0.206000	3.042000	0.608000	24.823999	40.283596	92.968826
242	15.667000	1.296000	3.214000	0.305000	20.511000	48.754326	118.237221
243	30.099001	0.133000	2.238000	0.333000	34.780998	28.751331	60.587730
244	16.221001	0.211000	3.706000	0.330000	22.702000	44.048985	105.833710
245	14.232000	0.754000	3.712000	0.318000	20.344999	49.152126	121.607185
246	14.321000	0.257000	3.988000	0.755000	21.361000	46.814289	124.810402
247	16.316000	0.183000	3.696000	1.060000	22.414000	44.614975	114.299889
248	15.772000	0.129000	1.679000	1.279000	19.826000	50.438816	116.004784
249	18.573999	0.230000	3.287000	1.191000	24.280001	41.186161	99.342461
250	12.568000	0.198000	3.701000	0.274000	19.681000	50.810429	128.922150
251	14.387000	0.195000	3.704000	0.436000	19.596001	51.030823	130.797607
252	12.992000	0.203000	3.700000	0.805000	20.575001	48.602673	129.247604
253	14.512000	0.603000	3.701000	0.643000	23.393000	42.747829	107.013466
254	14.477000	0.194000	3.702000	0.638000	20.108999	49.728977	125.721298
255	13.630000	0.196000	3.751000	0.632000	21.934999	45.589241	114.321167
256	16.117001	0.778000	4.732000	0.322000	23.684000	42.222599	110.450615
257	14.799011	0.170000	3.710000	0.326000	20.507996	48.761471	118.970001
258	12.834000	0.185000	3.686000	1.442000	20.743000	48.209034	125.944649
259	13.244000	0.498000	3.968000	1.130000	20.889999	47.869797	132.939056
260	13.408000	0.384000	6.314000	0.458000	23.461000	42.623928	128.267227
261	10.181000	0.201000	3.783000	3.513000	19.667000	50.846596	167.017029
262	9.647000	0.192000	3.701000	5.244000	20.929001	47.780590	178.224716
263	10.032000	1.032000	6.447000	3.049000	21.615999	46.262032	181.060898
264	8.946000	0.201000	3.763000	6.093000	20.892000	47.865211	189.201401
265	9.931000	0.454000	3.707000	5.328000	20.997999	47.623585	185.246231
266	10.951000	0.456000	7.505000	0.370000	20.945999	47.741814	168.436432
267	10.171000	0.193000	3.697000	2.418000	21.112000	47.366428	137.020508
268	11.534000	0.446000	7.008000	0.384000	22.591000	44.265415	139.477859
269	11.858000	0.769000	3.751000	2.958000	20.360001	49.115913	146.355408
270	14.493000	0.177000	3.709000	1.048000	22.056999	45.337082	117.768829
271	11.866000	0.204000	3.713000	0.883000	20.407000	49.002792	135.330383
272	11.164000	0.442000	3.774000	3.620000	22.385000	44.672771	144.666809
273	10.933000	0.643000	6.709000	0.346000	21.350000	46.838406	143.887589
274	12.113000	0.213000	3.705000	2.601000	20.985001	47.653084	140.906647
275	12.363000	1.598000	3.855000	4.595000	22.525000	44.395119	147.361679
276	13.382000	0.364000	7.062000	0.364000	22.479000	44.485966	140.050140
277	11.555000	0.189000	3.755000	4.735000	21.170000	47.236656	161.118881
278	11.005000	0.214000	3.709000	3.293000	20.444000	48.914104	153.191498
279	13.331000	0.325000	6.540000	1.011000	22.600000	44.247787	140.605682
280	11.651000	0.236000	3.669000	2.429000	19.142000	52.241146	162.182129
281	13.681000	0.202000	3.741000	0.346000	18.875999	52.977325	133.904816
282	13.333000	0.706000	7.481000	0.610000	24.987000	40.020813	120.825951
283	9.008000	0.181000	3.758000	1.889000	17.730000	56.401581	182.314545
284	12.013000	0.178000	3.715000	0.358000	18.601999	53.757664	138.295319
285	12.995000	0.206000	3.689000	0.635000	20.768000	48.151001	124.776596
286	13.223000	0.771000	7.589000	0.330000	23.632999	42.313713	129.592911
287	11.406000	0.226000	3.700000	0.984000	18.076000	55.321972	153.753754
288	11.754000	1.462000	3.679000	1.013000	19.639999	50.916500	138.994049
289	12.026000	0.485000	3.672000	0.465000	19.112000	52.323151	137.706375
290	10.672000	0.364000	4.900000	0.512000	25.797001	38.764194	101.514565
291	11.508000	0.220000	3.696000	0.355000	17.208000	58.112507	155.925888
292	13.554000	0.250000	3.706000	0.492000	19.141001	52.243874	137.347244
293	15.054000	0.918000	3.682000	0.454000	20.938000	47.760056	120.659859
294	12.692000	0.206000	3.716000	1.257000	20.282000	49.304802	133.710556
295	14.330000	2.497000	3.806000	0.372000	23.351000	42.824718	104.223915
296	12.831000	0.206000	3.704000	0.392000	19.587999	51.051666	128.445984
297	10.803000	0.237000	3.735000	0.357000	17.454000	57.293457	150.760681
298	13.325000	0.196000	3.818000	0.467000	21.327999	46.886723	121.430923
299	12.596000	0.193000	3.658000	0.592000	18.030001	55.463116	149.126205
300	13.826000	2.423000	3.868000	0.418000	19.146999	52.227505	135.709030
301	13.306000	2.540000	3.719000	0.605000	19.950001	50.125313	130.983521
302	17.820000	0.301000	5.283000	0.347000	24.809000	40.307953	104.460190
303	10.348000	0.194000	3.734000	0.360000	15.988000	62.546909	173.461319
304	12.422974	0.225000	3.719000	0.566000	18.757019	53.313377	140.992905
305	12.198000	0.708000	7.718000	0.855000	22.537001	44.371475	146.343781
306	7.873000	4.102000	3.702000	4.033000	17.783001	56.233479	226.131744
307	15.018000	0.206000	3.710000	0.399000	21.879999	45.703842	118.579514
308	12.517000	0.864000	3.711000	0.370000	19.223000	52.021019	135.669067
309	12.576000	0.653000	3.908000	0.363000	19.333000	51.725029	137.255188
310	12.182000	0.544000	3.774000	1.039000	21.301001	46.946152	127.955566
311	13.185000	0.197000	3.710000	0.360000	19.472000	51.355793	132.252274
312	11.590000	0.320000	3.707000	0.351000	18.788000	53.225464	140.895889
313	12.887000	0.567000	3.762000	1.515000	20.065001	49.838024	145.454544
314	13.931000	0.513000	3.303000	0.339000	21.131001	47.323837	117.132683
315	13.742000	0.183000	3.702000	0.365000	20.372999	49.084576	124.954239
316	12.485000	0.201000	3.710000	0.399000	17.801001	56.176617	150.723679
317	11.613000	0.192000	3.762000	0.487000	17.513000	57.100437	157.754196
318	11.755000	1.394000	7.792000	1.356000	22.707001	44.039280	156.734695
319	7.793000	0.193000	3.701000	3.560000	16.360001	61.124691	232.287338
320	7.472000	0.200000	3.699000	3.442000	16.358999	61.128433	230.572937
321	9.705000	0.499000	3.714000	0.547000	16.827000	59.428303	164.542038
322	9.819000	0.488000	3.698000	0.353000	17.916000	55.816029	156.150467
323	12.365000	0.446000	3.677000	0.275000	18.055000	55.386318	150.514450
324	13.733000	1.049000	6.188000	0.382000	21.834000	45.800129	136.391891
325	12.041000	5.702000	3.763000	0.432000	18.976000	52.698147	154.695755
326	18.323999	0.187000	2.813000	0.333000	22.565001	44.316418	102.679512
327	13.694000	0.925000	3.671000	0.353000	20.377001	49.074936	122.512459
328	14.400000	0.211000	3.719000	0.525000	20.021999	49.945061	133.159943
329	13.979000	0.212000	3.703000	0.379000	19.282000	51.861839	130.677063
330	11.053000	0.244000	3.779000	0.609000	19.774000	50.571457	135.062653
331	10.752000	0.728000	4.630000	1.058000	20.370001	49.091801	142.994568
332	11.677000	0.352000	3.708000	0.636000	18.056999	55.380188	150.109940
333	10.367000	0.222000	3.665000	0.409000	16.753000	59.690800	167.609344
334	13.386000	0.957000	3.842000	0.447000	19.113001	52.320408	137.030701
335	12.822000	4.387000	3.778000	0.367000	19.899000	50.253780	137.840271
336	15.358000	0.190000	2.829000	0.355000	21.944000	45.570541	108.743362
337	15.779000	0.224000	3.434000	0.504000	21.129000	47.328316	116.165619
338	13.217000	0.208000	3.739000	0.420000	18.677999	53.538925	140.863586
339	14.044000	0.410000	3.700000	0.409000	19.707001	50.743389	131.713577
340	10.792000	0.388000	4.936000	0.331000	21.264000	47.027840	132.337723
341	11.366000	0.498000	3.935000	0.390000	18.389000	54.380337	142.939117
342	14.745000	0.617000	3.709000	1.975000	21.815001	45.840015	125.447495
343	14.645000	0.356000	3.726000	3.072000	22.635000	44.179367	126.454445
344	12.123000	0.181000	3.737000	5.542000	22.520000	44.404972	153.907806
345	11.362000	0.181000	3.709000	6.580000	22.709000	44.035404	164.365967
346	7.516000	0.209000	3.734000	5.917000	21.221001	47.123131	177.572250
347	8.158000	0.208000	3.769000	5.101000	19.927000	50.183170	191.401855
348	9.855000	0.184000	3.704000	5.507000	20.229000	49.433979	192.360672
349	9.929000	0.182000	3.708000	5.299000	20.025000	49.937580	192.100052
350	11.027000	0.204000	3.768000	3.942000	20.007000	49.982506	166.368805
351	11.631000	0.179000	3.722000	1.855000	18.879000	52.968906	153.587189
352	14.578000	0.363000	3.729000	0.768000	20.078003	49.805752	127.336784
353	13.174000	1.538000	4.999000	0.321000	21.393999	46.742081	126.715248
354	12.643000	0.176000	3.685000	0.847000	18.690001	53.504547	142.244171
355	13.977000	0.194000	3.551000	0.310000	21.330000	46.882324	112.830559
356	12.382000	0.240000	3.778000	0.323000	20.608000	48.524845	121.783936
357	15.322000	0.235000	3.664000	0.311000	20.322001	49.207752	121.366959
358	15.083000	0.177000	3.708000	0.325000	20.139000	49.654900	123.282722
359	16.618999	0.471000	3.175000	0.319000	21.412001	46.702782	109.447182
360	14.107000	0.428000	3.400000	0.298000	20.843000	47.977737	115.199989
361	18.301001	0.184000	2.742000	0.355000	22.558001	44.330170	102.257973
362	15.737000	2.035000	3.506000	0.373000	21.079000	47.440578	119.641693
363	15.670000	0.257000	2.905000	0.318000	22.089001	45.271400	106.722252
364	17.055000	0.188000	2.896000	0.340000	22.136999	45.173241	103.848099
365	15.534000	0.180000	3.520000	0.410000	20.827999	48.012295	117.896889
366	16.628000	0.130000	1.762000	0.752000	20.361000	49.113503	111.519852
367	15.597000	0.181000	3.296000	0.334000	21.340000	46.860355	110.782547
368	16.108999	0.243000	3.302000	0.576000	21.825001	45.819012	109.982689
369	14.016000	0.200000	3.533000	0.581000	20.844999	47.973137	119.579605
370	14.109000	0.193000	3.686000	0.833000	21.024000	47.564686	122.349823
371	14.715000	0.258000	3.393000	0.541000	21.045000	47.517223	119.339592
