recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
26.712999	0.395000	2.816000	0.662000	32.249001	31.008713	117.736526
22.111000	0.276000	3.159000	0.508000	29.177000	34.273571	133.207489
23.896999	0.229000	3.154000	0.498000	29.931999	33.409061	126.429955
25.735001	0.227000	2.959000	0.465000	30.677999	32.596649	121.876312
24.124001	0.249000	3.145000	0.527000	29.687000	33.684776	129.497040
23.402000	0.349000	3.122000	0.648000	28.671000	34.878448	135.190262
22.313000	0.271000	3.264000	0.492000	27.537001	36.314777	142.955429
25.396999	0.282000	3.163000	0.643000	31.205999	32.045120	121.141266
25.891001	0.146000	3.070000	0.352000	30.663000	32.612595	125.871300
24.559000	0.154000	3.149000	0.383000	29.804001	33.552544	124.496010
27.052999	0.141000	2.756000	0.406000	31.330999	31.917271	115.770340
27.099001	0.139000	2.642000	0.384000	31.299999	31.948883	115.191536
25.673000	0.151000	3.092000	0.510000	30.379000	32.917477	121.734268
29.059999	0.150000	2.122000	0.601000	33.271000	30.056206	108.841576
23.792999	0.186000	3.157000	0.387000	29.681999	33.690453	127.132721
24.884001	0.238000	3.167000	0.527000	30.212000	33.099430	124.091721
24.399000	0.425000	3.140000	0.454000	29.615000	33.766674	127.879852
26.575001	0.139000	2.514000	0.393000	30.785000	32.483353	116.333397
26.843000	0.133000	2.759000	0.356000	31.280001	31.969309	116.467438
29.674999	0.304000	2.134000	0.640000	35.325001	28.308563	101.781326
22.841999	0.199000	3.122000	0.488000	30.632999	32.644535	122.740417
26.315001	0.194000	2.796000	0.505000	31.157000	32.095516	118.798912
26.709999	0.177000	2.726000	0.669000	31.947001	31.301844	115.993187
25.559000	0.163000	2.979000	0.432000	30.948999	32.311222	119.496605
26.330000	0.143000	2.904000	0.390000	31.080999	32.173996	117.098541
25.718000	0.188000	3.163000	0.453000	30.598000	32.681873	122.505280
26.056000	0.163000	3.028000	0.443000	30.724001	32.547844	120.786369
26.398987	0.160000	2.965000	0.379000	30.851990	32.412819	118.821556
27.212999	0.192000	3.147000	0.408000	32.360001	30.902348	113.922562
24.104000	0.488000	3.154000	0.394000	32.161999	31.092594	114.857964
26.951000	0.215000	3.146000	0.674000	33.146000	30.169554	115.693398
23.996000	0.200000	3.930000	0.387000	30.511999	32.773991	123.543747
25.361000	0.448000	3.362000	0.468000	30.639000	32.638142	124.155632
25.952999	0.202000	3.331000	1.041000	31.635000	31.610558	120.115005
29.129999	1.617000	1.807000	0.365000	33.162998	30.154089	108.716949
25.516001	0.343000	1.009000	0.349000	30.739000	32.531963	110.332397
23.886000	0.217000	3.151000	0.603000	32.561001	30.711586	113.555122
24.041000	0.228000	3.153000	0.593000	31.715000	31.530821	120.832954
26.483000	0.206000	3.159000	0.678000	31.915001	31.333227	117.736526
25.771000	0.211000	3.159000	1.274000	32.083000	31.169155	123.024734
23.117001	0.199000	3.161000	1.237000	29.985001	33.350006	131.474838
25.218000	0.238000	3.161000	0.669000	30.766001	32.503410	124.249184
25.605000	0.204000	3.177000	1.194000	31.893999	31.353861	123.822021
24.698000	0.524000	3.176000	0.413000	29.877001	33.470562	127.905960
27.181000	0.401000	6.350000	0.619000	35.641998	28.056787	116.732109
24.523001	0.528000	3.227000	0.412000	30.202000	33.110390	122.740417
26.971001	0.262000	3.113000	1.087000	32.328999	30.931982	117.559845
24.929001	0.199000	3.175000	1.096000	31.664000	31.581608	123.184334
23.830000	0.205000	3.188000	1.125000	30.270000	33.036007	132.073334
23.030001	0.305000	3.546000	0.745000	30.344999	32.954357	131.507950
25.322001	0.288000	3.172000	0.552000	30.646000	32.630688	127.541512
25.069000	0.293000	3.106000	0.542000	30.350000	32.948929	125.911766
26.584999	0.273000	3.159000	0.545000	31.938999	31.309685	117.998116
23.951000	0.288000	3.163000	0.541000	31.282000	31.967266	121.677536
