drawtime	alpharemove	copytime
6.046000	14.397000	1.077000
6.709000	27.591000	1.285000
7.745000	27.520000	1.276000
7.041000	27.598000	2.147000
7.025000	21.947998	1.158000
6.265000	27.280001	1.314000
5.934000	15.357000	1.303000
6.000000	12.097000	1.039000
7.022000	12.392000	1.102000
6.037000	12.274000	1.177000
5.869000	27.268999	1.338000
5.599000	21.729000	1.310000
5.740000	12.269000	1.521000
5.345000	11.888000	1.080000
5.469000	27.193001	1.322000
5.620000	27.403000	1.345000
5.506000	12.399000	1.081000
5.162000	12.622000	1.064000
5.087000	12.239000	1.061000
6.096000	12.406000	2.049000
5.278000	16.452000	1.329000
5.896000	11.511000	1.860000
5.589000	27.787001	1.347000
5.433000	12.113000	1.073000
5.942000	12.207000	1.104000
6.279000	27.160999	1.299000
6.203003	27.190001	1.302000
6.159000	12.370000	1.033000
6.692000	27.711000	1.332000
6.790000	27.302999	1.349000
7.057000	27.558001	1.316000
7.198000	27.444000	1.306000
7.372000	12.163000	1.108000
7.421000	27.606001	1.336000
7.524000	12.114000	1.093000
7.625000	13.172000	1.772000
8.217000	12.471000	1.094000
8.264000	12.067000	1.253000
8.883000	23.025000	1.790000
8.718000	12.036000	1.087000
9.440000	12.921000	1.741000
9.059000	12.711000	1.084000
9.418000	27.260000	1.343000
9.179000	27.707001	1.325000
8.552000	14.468000	1.138000
8.407000	13.256000	1.520000
8.287000	12.872000	1.985000
8.353000	14.693000	1.423000
8.125000	27.358999	1.478000
7.976000	12.075000	1.186000
7.844000	27.563999	1.340000
7.724000	27.559999	1.554000
7.763000	12.444000	1.298000
7.843000	27.781000	1.326000
7.828000	12.528000	1.102000
8.893000	27.388000	1.725000
7.906000	27.441000	1.336000
7.904000	12.465000	1.081000
8.641000	27.533001	1.327000
7.714000	17.271000	1.050000
8.084000	14.245000	1.091000
7.873000	15.309000	1.344000
7.545000	27.760000	1.312000
7.356000	12.152000	1.111000
7.563000	27.511000	1.954000
7.397000	12.545000	1.807000
7.309000	13.122000	1.091000
7.420000	12.870000	1.095000
